pageUrl,viewport,run,requestUrl,path,resourceType,mimeType,status,transferredSizeBytes,transferredSize,encodedBodySizeBytes,cache,initiator,extension,fileName,componentTraceNeeded
/neo-operation-room,mobile,repeat,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/login,mobile,repeat,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/points,mobile,cold,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/life-book-ai,mobile,cold,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/love-secret-ai,mobile,cold,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/love-secret-ai,mobile,repeat,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/karma-destiny-ai,mobile,cold,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/karma-destiny-ai,mobile,repeat,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/ziwei-ai,mobile,cold,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
/ziwei-ai,mobile,repeat,http://localhost:3100/_next/static/chunks/app/layout.js,/_next/static/chunks/app/layout.js,script,application/javascript,200,618285,603.8 KB,618285,no,parser localhost,.js,layout.js,yes
